Sold to Party Number,Sold to Country/State,Bill to Party Acct,Bill to party Country/State,Ship to Party Number,Ship to Country/State,End Customer Number,Mock MPN,Mock Plant,Mock Manufacturer,Plant Materal - Supplier Lead Time (Key),ATP Date,Cust Required date,Order Qty,Remaining qty,Ext Resale,Unit Price
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44964,44729,75000,45000,38475,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45006,44736,90000,75000,64125,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45013,44736,90000,15000,12825,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44964,44743,100000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44973,44743,100000,35000,29925,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45006,44743,100000,20000,17100,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44999,44743,100000,40000,34200,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44985,44750,95000,40000,34200,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44993,44750,95000,50000,42750,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44999,44750,95000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45062,44778,80000,20000,17100,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45070,44778,80000,60000,51300,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45035,44757,95000,50000,42750,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45042,44757,95000,45000,38475,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45048,44764,95000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45049,44764,95000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45056,44764,95000,15000,12825,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45055,44764,95000,50000,42750,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45056,44771,80000,60000,51300,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45062,44771,80000,20000,17100,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45098,44799,80000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45099,44799,80000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45104,44799,80000,30000,25650,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45146,44834,80000,15000,12825,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45147,44834,80000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45153,44834,80000,60000,51300,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45132,44820,100000,10000,8550,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45133,44820,100000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45139,44820,100000,65000,55575,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45119,44813,100000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45125,44813,100000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45127,44813,100000,70000,59850,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45104,44806,95000,20000,17100,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45105,44806,95000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45114,44806,95000,50000,42750,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45139,44827,95000,10000,8550,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45140,44827,95000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45146,44827,95000,60000,51300,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45083,44792,80000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45085,44792,80000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45091,44792,80000,50000,42750,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45013,44785,75000,30000,25650,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45020,44785,75000,45000,38475,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45153,44841,80000,15000,12825,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45160,44841,80000,50000,42750,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45183,44841,80000,10000,8550,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45168,44841,80000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45013,44743,60000,60000,51300,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44973,44750,75000,15000,12825,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44979,44750,75000,50000,42750,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44985,44750,75000,10000,8550,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,44999,44757,70000,65000,55575,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45035,44757,70000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45042,44764,75000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45043,44764,75000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45048,44764,75000,45000,38475,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45056,44771,65000,65000,55575,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45062,44778,60000,60000,51300,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45070,44785,65000,10000,8550,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45076,44785,65000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45077,44785,65000,30000,25650,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45083,44792,20000,20000,17100,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45092,44799,50000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45098,44799,50000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45115,44813,35000,25000,21375,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45119,44813,35000,10000,8550,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45119,44813,35000,35000,29925,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45127,44820,75000,5000,4275,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 3,MFR10,372,45132,44820,75000,70000,59850,0.855
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN58,Plant 1,MFR10,372,44974,44526,25000,5000,3700,0.74
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,44938,44752,1600000,446000,107200,0.240358744
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,44938,44780,2500000,2288000,167500,0.073208042
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,44938,44815,2500000,2500000,167500,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,44938,44871,2500000,1372000,91924,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45042,44871,2500000,840000,56280,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45083,44871,2500000,56000,3752,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45070,44871,2500000,232000,15544,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45083,44899,2500000,2428000,162676,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45083,45002,348000,348000,23316,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45083,44981,498000,498000,33366,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45083,44988,722000,722000,48374,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45083,44995,218000,218000,14606,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45083,45002,10000,10000,670,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45083,45009,680000,680000,45560,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN59,Plant 1,MFR20,126,45083,45016,220000,220000,14740,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer,MPN59,Plant 1,MFR20,126,45083,45065,170000,170000,11390,0.067
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45094,44575,5000,5000,19900,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44938,44603,6000,6000,23880,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44938,44596,6000,6000,23880,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44938,44645,1000,1000,3980,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45094,44645,1000,1000,3980,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45094,44638,7000,7000,27860,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44938,44624,6000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45094,44624,6000,4000,15920,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44938,44610,7000,7000,27860,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44938,44873,3000,3000,11940,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44938,44873,3000,3000,11940,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44713,6000,6000,23880,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44713,4000,4000,15920,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44713,4000,4000,15920,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44713,4000,4000,15920,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44713,6000,6000,23880,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44713,4000,4000,15920,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44722,5000,5000,19900,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44736,3000,3000,11940,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44736,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,44971,44713,4000,4000,15920,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45114,45114,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45121,45121,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45128,45128,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45135,45135,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45163,45163,3000,3000,11940,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45142,45142,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45149,45149,3000,3000,11940,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45156,45156,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45184,45184,3000,3000,11940,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45219,45219,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45205,45205,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45198,45198,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45191,45191,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45212,45212,3000,3000,11940,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45177,45177,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45170,45170,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45254,45254,1000,1000,3980,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45226,45226,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45275,45275,1000,1000,3980,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45247,45247,1000,1000,3980,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45233,45233,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45282,45282,1320,1320,5253.6,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45240,45240,3000,3000,11940,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45282,45282,680,680,2706.4,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45268,45268,1000,1000,3980,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN60,Plant 1,MFR11,777,45261,45261,2000,2000,7960,3.98
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 4,MFR10,372,45328,44799,250000,250000,255750,1.023
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45077,44603,344000,344000,351912,1.023
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45077,44666,344000,344000,351912,1.023
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45077,44610,344000,159006,162663.14,1.023000013
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45083,44610,344000,184994,189248.86,1.022999989
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45064,44617,344000,51006,52179.14,1.023000039
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45070,44617,344000,292994,299732.86,1.022999993
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45070,44624,344000,165006,168801.14,1.023000012
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45077,44624,344000,178994,183110.86,1.022999989
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45091,44680,358000,271006,277239.14,1.023000007
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45098,44680,358000,86994,88994.86,1.022999977
Customer 8316,Beijing,Customer 6890,IN/IC,Customer 10968,Hong Kong Island,Customer 3754,MPN61,Plant 3,MFR10,372,45121,44722,462000,11006,11259.14,1.023000182
